X,Y,OBJECTID,INTR_ID,GIS_XCOORD,GIS_YCOORD,COMPKEY,COMPTYPE,UNITID,SUBAREA,UNITDESC,ARTERIALCLASSCD,SIGNAL_MAINT_DIST,SIGNAL_TYPE,SHAPE_LNG,SHAPE_LAT
-122.358725561913,47.6666561960466,7275,7119,1264585.00356,246900.5365,164470,13,12456,NW,2ND AVE NW AND PALMER CT NW,0, ,NONE,-122.358725563266,47.6666561960284
-122.38237682038,47.5866521207022,7276,13246,1258171.12887,217840.13301,31043,13,48251,SW,WALNUT AVE SW AND DEAD END,0, ,NONE,-122.38237682173,47.5866521206837
-122.348676546637,47.5711643159211,7277,46626,1266374.76485,212026.24961,286986,13,56663,GRDWM,11TH CR AVE SW AND SW KLICKITAT NR WAY,3, ,NONE,-122.348676547987,47.571164315903
-122.29955382971,47.7193033286894,7278,46498,1279528.01081,265817.57588,36645,13,227251,N,NE 125TH ST AND XW 26NE-27NE,, ,MIDXWALK,-122.299553831065,47.7193033286719
-122.261922811475,47.5273742377236,7279,46873,1287489.71168,195646.32588,503817,13,81659,SE,PARK DR S AND DEAD END,0, ,NONE,-122.261922812824,47.5273742377066
-122.321742485197,47.5590454256555,7280,15503,1272936.74373,207476.78222,490921,13,64256,GRDWM,I5 SB AND CORSON AV S OFF RP,5, ,NONE,-122.321742486547,47.5590454256377
-122.28336332538,47.5099653161907,7281,19161,1282073.90214,189396.35442,490895,13,305656,GRDWM,I5 SB AND S BOEING ACCESS RD OFF RP,5, ,NONE,-122.283363326729,47.5099653161734
-122.296786324655,47.5681226133171,7282,46741,1279160.4926,210669.05281,352718,13,58465,SE,M L KING JR ER WAY S AND S ANDOVER ST,1, ,HALFPED,-122.296786326005,47.5681226132997
-122.295252178561,47.5654404653692,7283,15116,1279520.5694,209683.67783,540094,13,58472,SE,30TH AVE S AND S ADAMS ST,0, ,NONE,-122.295252179911,47.5654404653517
-122.415994738461,47.6606934764527,7284,7671,1250432.04278,245010.93419,567319,13,18107,MGNL-QA,DISCOVERY PARK BLVD AND KANSAS AVE,0, ,NONE,-122.415994739814,47.6606934764339
-122.323042423774,47.6940453968901,7285,4615,1273569.01765,256717.08742,37528,13,233319,N,5TH AVE NE AND NE 90TH ST,2, ,NONE,-122.323042425128,47.6940453968723
-122.303894078316,47.6686993706377,7286,7000,1278107.1486,247382.71352,26021,13,15561,NE,RAVENNA AVE NE AND NE 55TH N ST,3, ,NONE,-122.303894079669,47.6686993706201
-122.275224870067,47.5406819800086,7287,17012,1284294.82246,200560.95911,529998,13,73257,SE,46TH AVE S AND S WILLOW E ST,0, ,NONE,-122.275224871417,47.5406819799913
-122.391932567943,47.537002939775,7288,17182,1255446.69059,199781.17645,33907,13,68723,SW,FAUNTLEROY WAY SW AND SW FONTANELLE ST,2, ,NONE,-122.391932569292,47.5370029397564
-122.337711430898,47.5631420956639,7289,15226,1269023.80933,209047.48148,32195,13,56452,GRDWM,DIAGONAL AVE S AND S OREGON ST,0, ,NONE,-122.337711432248,47.563142095646
-122.344573581241,47.6949102565361,7290,4503,1268273.74366,257135.87756,37339,13,232323,NW,AURORA AVE N AND N 91ST ST,1, ,NONE,-122.344573582595,47.6949102565181
-122.300868839949,47.6866743458414,7291,5226,1278977.42726,253923.95257,24637,13,6132,NE,25TH AVE NE AND NE 80TH ST,1, ,HALFPED,-122.300868841302,47.6866743458239
-122.329378238111,47.5646336309668,7292,46365,1271091.37951,209551.33403,163833,13,57864,GRDWM,4TH AVE S AND COSTCO DR,1, ,CITY,-122.329378239461,47.564633630949
-122.304169106135,47.6921025828746,7293,4788,1278202.54495,255919.14566,37764,13,234740,NE,23RD AVE NE AND NE 88TH ST,0, ,NONE,-122.304169107489,47.6921025828571
-122.331417287931,47.5305926753708,7294,17679,1270346.36703,197146.53273,35151,13,78510,GRDWM,2ND AVE S AND DEAD END 5,0, ,NONE,-122.33141728928,47.530592675353
-122.378883699237,47.669445877427,7295,6799,1259639.4673,248017.00805,25148,13,11141,BLRD,17TH AVE NW AND NW 56TH ST,0, ,NONE,-122.37888370059,47.6694458774086
-122.333706222968,47.666495127128,7296,7154,1270747.42584,246720.61074,25516,13,13318,LKUN-NW,MERIDIAN AVE N AND N 52ND ST,3, ,NONE,-122.333706224321,47.6664951271101
-122.305092338922,47.6700287921369,7297,6839,1277821.23654,247873.19595,26003,13,15540,NE,PARK RD NE AND NE PARK RD,0, ,NONE,-122.305092340275,47.6700287921193
-122.289304543321,47.6794156070523,7298,5910,1281775.1655,251222.58527,24951,13,7733,NE,36TH AVE NE AND NE 70TH ST,3, ,NONE,-122.289304544674,47.6794156070349
-122.313373261873,47.5759916895006,7299,14056,1275121.67711,213617.19029,31326,13,51345,GRDWM,15TH AVE S AND S WINTHROP ST,2, ,NONE,-122.313373263223,47.5759916894829
-122.336544632491,47.6995942156567,7300,4158,1270283.9916,258805.37901,37305,13,232131,NW,WALLINGFORD AVE N AND N 97TH ST,0, ,NONE,-122.336544633845,47.6995942156388
-122.340037114937,47.6060650578303,7301,12158,1268756.24888,224712.50908,29627,13,39414,DWNTN,ALASKAN E RDWY WAY AND UNIVERSITY ST,3, ,NONE,-122.340037116289,47.6060650578123
-122.287759115037,47.6817042240293,7302,5683,1282171.57331,252050.04767,24938,13,7720,NE,38TH AVE NE AND NE 73RD PL,0, ,NONE,-122.28775911639,47.6817042240119
-122.370753052733,47.6708963019294,7303,6672,1261652.91575,248505.84363,25406,13,12529,BLRD,11TH AVE NW AND NW 58TH ST,0, ,NONE,-122.370753054086,47.670896301911
-122.354434352061,47.6653476485097,7304,7239,1265632.71556,246402.38891,163181,13,13812,NW,PHINNEY AVE N AND PHINNEY WR AVE N,2, ,NONE,-122.354434353413,47.6653476484915
-122.311309311609,47.6252539954122,7305,10898,1275976.10911,231573.25789,29331,13,37536,E,16TH AVE E AND E ROY ST,0, ,NONE,-122.311309312961,47.6252539953945
-122.324004807497,47.6184833875667,7306,11391,1272798.19756,229164.41795,29158,13,36750,E,BELMONT AVE E AND E DENNY WAY,2, ,NONE,-122.324004808849,47.618483387549
-122.342065889047,47.7086797308683,7307,3549,1268989.64587,262145.43712,36343,13,225305,NW,STONE AVE N AND N 110TH ST,0, ,NONE,-122.342065890401,47.7086797308503
-122.378951291734,47.6942175792525,7308,4522,1259804.28343,257051.39577,36956,13,230322,BLRD,17TH AVE NW AND NW 89TH N ST,0, ,NONE,-122.378951293087,47.6942175792341
-122.304251787594,47.5836623430435,7309,13525,1277426.1886,216371.50095,31565,13,52558,GRDWM,22ND AVE S AND S WALKER ST,0, ,NONE,-122.304251788945,47.5836623430259
-122.25673639123,47.5083731736942,7310,19304,1288642.66016,188692.84773,38285,13,306456,SE,RENTON AVE S AND S PRENTICE N ST,2, ,NONE,-122.256736392579,47.5083731736772
-122.241082111797,47.5109907408523,7311,19131,1292528.42554,189576.3214,38352,13,307504,SE,75TH AVE S AND RAINIER AVE S,1, ,NONE,-122.241082113145,47.5109907408355
-122.362272103885,47.6395969907471,7312,9687,1263515.22359,237049.55639,27818,13,28305,MGNL-QA,4TH AVE W AND W MCGRAW ST,3, ,NONE,-122.362272105237,47.6395969907288
-122.310307557061,47.5719250069005,7313,14494,1275849.77593,212119.54318,32534,13,58526,GRDWM,LAFAYETTE AVE S AND S SPOKANE ST,2, ,NONE,-122.310307558411,47.5719250068829
-122.37892293409,47.6813328605801,7314,5626,1259716.8794,252352.29433,23911,13,2317,BLRD,17TH AVE NW AND NW 73RD ST,0, ,NONE,-122.378922935443,47.6813328605616
-122.373546589947,47.656130203592,7315,8238,1260856.99102,243134.51665,575701,13,988,MGNL-QA,13TH AVE W AND SHIP CANAL TRL,0, ,NONE,-122.3735465913,47.6561302035736
-122.301179937739,47.6189249380865,7316,11368,1278429.48332,229217.25225,29284,13,37353,CNTRL,24TH AVE AND E DENNY WAY,0, ,NONE,-122.301179939091,47.618924938069
-122.372070750634,47.5483000284663,7317,16349,1260434.23876,203802.40986,33004,13,62724,DLRD,31ST AVE SW AND SW RAYMOND ST,0, ,NONE,-122.372070751984,47.548300028448
-122.326844944521,47.5922628239042,7318,12885,1271912.26604,219615.45128,491391,13,44861,GRDWM,I90 WB 4TH AV OFF RP AND I90 WB OFF RP,5, ,NONE,-122.326844945871,47.5922628238863
-122.317207768656,47.5495561000082,7319,16302,1273989.46309,203994.43162,33119,13,64320,GRDWM,AIRPORT WAY S AND S NEBRASKA ST,1, ,NONE,-122.317207770006,47.5495560999904
-122.332950313324,47.6145210607993,7320,11657,1270564.23839,227762.23401,29870,13,40525,DWNTN,9TH AVE AND OLIVE WAY,1, ,CITY,-122.332950314675,47.6145210607814
-122.363848624482,47.70250267228,7321,3906,1263582.96119,259998.59117,37111,13,231118,NW,7TH AVE NW AND NW 100TH PL,3, ,NONE,-122.363848625836,47.7025026722617
-122.29089241671,47.7257319531287,7322,2798,1281704.04537,268121.60583,36185,13,222712,N,35TH AVE NE AND NE 134TH ST,2, ,NONE,-122.290892418064,47.7257319531112
-122.389768611321,47.5539309350891,7323,15860,1256105.98378,205943.8345,32888,13,61702,SW,45TH AVE SW AND SW BRANDON ST,0, ,NONE,-122.389768612671,47.5539309350705
-122.376989312481,47.5802758782877,7324,13668,1259453.73393,215488.05749,31071,13,48330,SW,36TH AVE SW AND SW OLGA ST,0, ,NONE,-122.376989313831,47.5802758782693
-122.320197078543,47.6831456511001,7325,5498,1274192.79775,252728.42053,24434,13,5311,N,8TH AVE NE AND NE 75TH ST,1, ,NONE,-122.320197079896,47.6831456510824
-122.27390614708,47.6924252682025,7326,4792,1285656.55021,255895.85555,37831,13,235330,NE,INVERNESS DR NE AND NE 88TH ST,0, ,NONE,-122.273906148434,47.6924252681853
-122.243808450661,47.5096583508738,7327,19234,1291845.8507,189102.73036,38356,13,307704,SE,72ND AVE S AND S RYAN ST,0, ,NONE,-122.24380845201,47.509658350857
-122.395715606254,47.6337601953749,7328,10158,1255228.90474,235086.51741,27738,13,27768,MGNL-QA,30TH AVE W AND W GARFIELD ST,0, ,NONE,-122.395715607606,47.6337601953563
-122.294915687535,47.586884648111,7329,13285,1279752.17747,217502.77647,31411,13,52117,SE,29TH AVE S AND S GRAND ST,0, ,NONE,-122.294915688885,47.5868846480935
-122.29220842026,47.675781822926,7330,6251,1281034.82886,249910.88914,25888,13,15102,NE,33RD AVE NE AND NE 65TH ST,2, ,NONE,-122.292208421613,47.6757818229086
-122.317953036223,47.6395533046409,7331,9752,1274438.71365,236819.71345,28235,13,30306,E,11TH AVE E AND E LYNN ST,0, ,NONE,-122.317953037576,47.6395533046232
-122.389921154853,47.6586166122393,7332,7939,1256840.64567,244122.47851,26510,13,20531,MGNL-QA,26TH AVE W AND GILMAN AVE W,2, ,NONE,-122.389921156206,47.6586166122207
-122.320750328032,47.6064689896943,7333,12145,1273515.99493,224767.2726,29845,13,40453,E,BROADWAY AND MINOR AVE,2, ,NONE,-122.320750329384,47.6064689896765
-122.370199078628,47.6436347895426,7334,9272,1261590.80145,238561.0362,27890,13,28542,MGNL-QA,10TH AVE W AND W BOTHWELL ST,3, ,NONE,-122.37019907998,47.6436347895243
-122.387058117968,47.5082868439364,7335,19170,1256439.03901,189284.34085,38004,13,300311,SW,CALIFORNIA AVE SW AND SW 106TH ST,3, ,NONE,-122.387058119316,47.5082868439179
-122.291345489856,47.5906531363797,7336,13017,1280659.10662,218860.431,30709,13,45414,CNTRL,32ND AVE S AND 32 UPPER AVE S,0, ,NONE,-122.291345491207,47.5906531363623
-122.379114530145,47.5137382187355,7337,18794,1258441.84017,191232.87641,37975,13,300116,SW,37TH AVE SW AND SW 100TH ST,3, ,NONE,-122.379114531494,47.513738218717
-122.418155001648,47.5759722366427,7338,13939,1249263.43632,214125.07406,30982,13,47717,SW,SW ADMIRAL WAY AND DEAD END,0, ,NONE,-122.418155002998,47.5759722366238
-122.368506666476,47.5318895666098,7339,17555,1261194.84906,197800.06259,34072,13,69745,DLRD,28TH AVE SW AND SW KENYON ST,0, ,NONE,-122.368506667826,47.5318895665915
-122.346083671696,47.708032692189,7340,3581,1267996.01694,261928.88211,36405,13,225717,NW,WHITMAN AVE N AND N 109TH ST,0, ,NONE,-122.34608367305,47.7080326921709
-122.292593824548,47.5443427069496,7341,16722,1280030.82604,201976.88384,34300,13,72117,GRDWM,31ST AVE S AND S MORGAN E ST,0, ,NONE,-122.292593825898,47.5443427069322
-122.329966918338,47.7107764608374,7342,3465,1271982.72466,262851.94848,492923,13,226859,NW,I5 SB COLLECTOR AND I5 SB NORTHGATE OFF RP,5, ,NONE,-122.329966919692,47.7107764608196
-122.326695897666,47.6039039341325,7343,12293,1272031.43173,223860.20879,490070,13,40862,E,I5 NB COLLECTOR AND MADISON ST OFF RP,5, ,NONE,-122.326695899017,47.6039039341147
-122.282044358067,47.5333586813669,7344,17520,1282560.4432,197921.7824,164365,13,73857,GRDWM,IAGO PL S AND S HOLDEN ST,0, ,NONE,-122.282044359416,47.5333586813496
-122.320193380102,47.5372235501209,7345,17216,1273165.38066,199511.02016,34199,13,71308,GRDWM,S OTHELLO ST AND DEAD END E,0, ,NONE,-122.320193381452,47.5372235501031
-122.340953872436,47.6322712330518,7346,10354,1268717.39602,234274.20612,28709,13,35101,LKUN,GALER ST AND WESTLAKE S AVE N,1, ,NONE,-122.340953873788,47.6322712330338
-122.257273618496,47.6758125607613,7347,47061,1289639.94221,249760.90924,526093,13,17654,NE,PARK BOUNDARY AND NE 65TH ST,0, ,NONE,-122.257273619849,47.6758125607442
-122.339741461684,47.6246868612791,7348,47351,1268962.12357,231502.36663,589793,13,82008,LKUN,9TH AVE N AND MERCER NR ST,1, ,CITY,-122.339741463036,47.6246868612611
-122.29149119338,47.5593190214274,7349,15511,1280406.60691,207433.57582,33563,13,66505,SE,32ND AVE S AND S ANGELINE ST,0, ,NONE,-122.29149119473,47.55931902141
-122.392303132584,47.5556421345203,7350,15697,1255492.89603,206580.5595,32870,13,61531,SW,47TH AVE SW AND SW DAWSON ST,0, ,NONE,-122.392303133934,47.5556421345017
-122.368600743966,47.6701642449365,7351,6755,1262177.76849,248228.28152,25410,13,12533,BLRD,9TH AVE NW AND NW 57TH ST,0, ,NONE,-122.368600745319,47.6701642449181
-122.380359906613,47.510020211515,7352,19042,1258106.87799,189883.13586,37998,13,300305,SW,38TH AVE SW AND SW 104TH ST,0, ,NONE,-122.380359907961,47.5100202114966
-122.380507384949,47.5837769817899,7353,13431,1258611.28989,216782.3149,31037,13,48162,SW,BELVIDERE AVE SW AND FAIRMOUNT AVE SW,0, ,NONE,-122.3805073863,47.5837769817715
-122.248939127049,47.5114240454711,7354,19098,1290589.89575,189769.96645,38221,13,306254,SE,S THAYER ST AND DEAD END,0, ,NONE,-122.248939128397,47.5114240454542
-122.338199572679,47.549892627058,7355,16263,1268808.81413,204217.82029,33045,13,63314,GRDWM,S FIDALGO ST AND DEAD END 2,0, ,NONE,-122.338199574029,47.5498926270401
-122.308831503372,47.6185095857995,7356,11402,1276539.84876,229101.85923,29387,13,37750,CNTRL-E,18TH AVE AND E DENNY WAY,0, ,NONE,-122.308831504724,47.6185095857819
-122.293848134295,47.6721485620242,7357,6635,1280605.79692,248593.49957,25909,13,15123,NE,31ST AVE NE AND NE 60TH E ST,0, ,NONE,-122.293848135648,47.6721485620067
-122.293768967316,47.7130611839517,7358,3371,1280908.49081,263513.98496,36640,13,227143,N,32ND AVE NE AND NE 117TH ST,0, ,NONE,-122.29376896867,47.7130611839342
-122.380028826588,47.6905991353282,7359,4827,1259512.44778,255737.10739,36985,13,230357,BLRD,18TH AVE NW AND NW 85TH ST,2, ,NONE,-122.380028827942,47.6905991353097
-122.323416105895,47.6431860217493,7360,9383,1273117.8197,238170.58321,28208,13,30130,LKUN,BOYLSTON AVE E AND E ROANOKE ST,2, ,CITY,-122.323416107247,47.6431860217315
-122.281817935928,47.567903698725,7361,14950,1282853.52633,210519.30817,32683,13,59701,SE,41ST AVE S AND S ANDOVER ST,0, ,NONE,-122.281817937278,47.5679036987077
-122.349328275649,47.5319146980898,7362,17577,1265931.90021,197715.312,34165,13,70741,DLRD,11TH AVE SW AND SW KENYON ST,0, ,NONE,-122.349328276999,47.5319146980717
-122.359590482589,47.6589529300305,7363,7954,1264316.2051,244095.42673,26622,13,21134,LKUN,BAKER AVE NW AND NW 43RD ST,0, ,NONE,-122.359590483942,47.6589529300122
-122.313982731418,47.7176110732271,7364,3136,1275965.10879,265268.40903,36439,13,226114,N-NW,14TH AVE NE AND NE 123RD ST,0, ,NONE,-122.313982732772,47.7176110732094
-122.364536629348,47.6258642859023,7365,10810,1262857.40343,232052.43152,28612,13,34171,MGNL-QA,W ROY ST AND DEAD END 1,0, ,NONE,-122.364536630699,47.625864285884
-122.403594630444,47.6402503104516,7366,9570,1253334.99062,237492.93047,27490,13,26174,MGNL-QA,36TH AVE W AND MORLEY PL W,0, ,NONE,-122.403594631796,47.6402503104329
-122.367610187094,47.6407064275447,7367,9575,1262207.56459,237480.34961,27906,13,28560,MGNL-QA,8TH AVE W AND W WHEELER ST,0, ,NONE,-122.367610188446,47.6407064275264
-122.358167970734,47.7105409661609,7368,3450,1265039.52568,262902.35053,36247,13,224314,NW,1ST AVE NW AND NW 112TH ST,0, ,NONE,-122.358167972088,47.7105409661427
-122.278005494144,47.6794091203847,7369,5925,1284558.0263,251167.76697,24842,13,7332,NE,47TH AVE NE AND NE 70TH E ST,3, ,NONE,-122.278005495497,47.6794091203674
-122.37275027793,47.6362762739687,7370,9965,1260908.34487,235890.00977,38458,13,28857,MGNL-QA,12TH AVE W AND DEAD END 2,0, ,NONE,-122.372750279282,47.6362762739504
-122.282659210939,47.6345835057302,7371,10215,1283103.91789,234841.37412,28527,13,32732,E,39TH AVE E AND E BLAINE ST,0, ,NONE,-122.282659212291,47.634583505713
-122.377888439079,47.6924265153915,7372,4679,1260052.86711,256392.95276,36968,13,230339,BLRD,16TH AVE NW AND NW 87TH ST,0, ,NONE,-122.377888440432,47.6924265153731
-122.344721813575,47.6527196545561,7373,8641,1267935.01982,241749.86846,26868,13,22313,LKUN,ALBION PL N AND N 38TH ST,3, ,NONE,-122.344721814927,47.652719654538
-122.272648530407,47.53262640129,7374,17606,1284876.10528,197611.16915,34494,13,73351,SE,48TH AVE S AND S CHICAGO ST,0, ,NONE,-122.272648531756,47.5326264012728
-122.307874914527,47.5606161512724,7375,15399,1276371.12607,207983.71137,33307,13,65506,GRDWM,S ANGELINE ST AND S COLUMBIAN W WAY,1, ,NONE,-122.307874915877,47.5606161512548
-122.353657495711,47.5519194935318,7376,16087,1265006.77278,205032.03239,33060,13,63706,DLRD,SW FINDLAY ST AND DEAD END 1 ,0, ,NONE,-122.353657497061,47.5519194935137
-122.288303863829,47.5783410092937,7377,13894,1281324.61984,214355.99579,30867,13,46727,SE,S MCCLELLAN ST AND S MOUNT BAKER EB BV,2, ,NONE,-122.28830386518,47.5783410092763
-122.32597385483,47.5839764627487,7378,13478,1272068.54738,216589.27503,31354,13,51516,GRDWM,6TH AVE S AND S WALKER ST,2, ,NONE,-122.32597385618,47.5839764627309
-122.288200716294,47.6617244456653,7379,7747,1281925.04326,244765.46449,26255,13,16744,NE,37TH AVE NE AND NE BLAKELEY ST,0, ,NONE,-122.288200717647,47.6617244456479
-122.381909654811,47.5401743819198,7380,16948,1257945.26596,200887.79507,33782,13,68144,SW,39TH AVE SW AND SW FRONTENAC ST,0, ,NONE,-122.38190965616,47.5401743819013
-122.344396229684,47.6403250727116,7381,9637,1267926.48197,237228.04778,28005,13,29111,MGNL-QA,6TH AVE N AND DEXTER AVE N,2, ,NONE,-122.344396231036,47.6403250726936
-122.269564861459,47.6757523475425,7382,6292,1286612.02951,249795.21605,24878,13,7370,NE,54TH AVE NE AND NE 65TH ST,2, ,NONE,-122.269564862812,47.6757523475253
-122.335908865818,47.599207739277,7383,12562,1269725.6044,222191.76514,30366,13,43131,DWNTN,ALASKAN WAY S AND S JACKSON ST,1, ,CITY,-122.335908867169,47.599207739259
-122.267475222464,47.5061387177779,7384,19446,1285973.82714,187927.21112,38321,13,306717,SE,53RD AVE S AND S BANGOR ST,2, ,NONE,-122.267475223813,47.5061387177607
-122.316694370984,47.6568758880426,7385,8240,1274870.73925,243131.23857,27102,13,23142,NE,11TH AVE NE AND NE 41ST ST,0, ,NONE,-122.316694372336,47.6568758880248
-122.385648787052,47.5761216977477,7386,13957,1257286.36496,214016.05365,31100,13,48453,SW,42ND AVE SW AND DEAD END 1 ,0, ,NONE,-122.385648788403,47.5761216977292
-122.369386747902,47.6814391921262,7387,5631,1262066.23339,252344.04345,24170,13,3720,BLRD,10TH AVE NW AND NW 73RD ST,0, ,NONE,-122.369386749255,47.6814391921079
-122.318123992169,47.721262687064,7388,2964,1274971.5902,266619.78772,35893,13,220329,N-NW,10TH AVE NE AND NE 127TH ST,0, ,NONE,-122.318123993523,47.7212626870462
-122.29131648268,47.6164289599811,7389,11560,1280844.38048,228260.73001,29998,13,41121,CNTRL,32ND AVE AND E OLIVE ST,0, ,NONE,-122.291316484032,47.6164289599637
-122.349580716021,47.642266072591,7390,9435,1266662.57489,237961.05745,28083,13,29553,MGNL-QA,4TH AVE N AND HALLADAY ST,0, ,NONE,-122.349580717373,47.6422660725729
-122.320340770769,47.5230583578407,7391,18221,1273029.14693,194345.723,35124,13,78311,GRDWM,10TH AVE S AND S HENDERSON ST,0, ,NONE,-122.320340772118,47.523058357823
-122.360628230548,47.6245985868486,7392,10900,1263811.83518,231571.68861,28635,13,34304,MGNL-QA,3RD AVE W AND W MERCER ST,1, ,CITY,-122.3606282319,47.6245985868304
-122.304898646782,47.7338628811985,7393,2437,1278314.17017,271152.55726,36073,13,221502,N,23RD PL NE AND NE 145TH ST,1, ,NONE,-122.304898648137,47.7338628811809
-122.385554128836,47.5701858142075,7394,14643,1257266.0552,211850.82049,31864,13,54154,SW,42ND AVE SW AND SW CHARLESTOWN ST,0, ,NONE,-122.385554130187,47.570185814189
-122.278485060537,47.5526620745312,7395,16104,1283571.76429,204945.2105,33498,13,66311,SE,RAINIER AVE S AND S LUCILE ST,1, ,NONE,-122.278485061887,47.552662074514
-122.273814325446,47.5142882088195,7396,18881,1284462.96326,190928.59993,38138,13,305105,SE,BEACON AVE S AND S BOND ST,0, ,NONE,-122.273814326795,47.5142882088024
-122.339511059551,47.5743869565767,7397,14166,1268659.85618,213157.11733,32184,13,56258,GRDWM,EAST MARGINAL ER WAY S AND S HORTON ST,0, ,NONE,-122.339511060901,47.5743869565587
